CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,AvgOrderValue,Cluster,Segment
14359,19,3,912.18,371,44,304.06,1,Regular / Growth Potential
14360,32,4,2118.03,1139,104,529.5075,1,Regular / Growth Potential
14362,22,1,151.5,96,37,151.5,2,At-Risk / Low-Engagement
14364,109,8,3717.35,1967,61,464.66875,0,High-Value / Champions
14367,8,16,9227.82,4426,270,576.73875,0,High-Value / Champions
14368,320,1,155.0,36,8,155.0,2,At-Risk / Low-Engagement
14371,295,1,100.5,34,4,100.5,2,At-Risk / Low-Engagement
14373,358,1,76.55,17,4,76.55,2,At-Risk / Low-Engagement
14375,185,1,235.56,184,57,235.56,2,At-Risk / Low-Engagement
14377,191,2,617.05,219,11,308.525,2,At-Risk / Low-Engagement
14379,44,2,348.1,292,39,174.05,2,At-Risk / Low-Engagement
14381,52,1,202.68,146,56,202.68,2,At-Risk / Low-Engagement
14382,26,1,615.49,1231,121,615.49,1,Regular / Growth Potential
14383,38,3,1247.69,817,49,415.8966666666667,1,Regular / Growth Potential
14385,9,3,202.11,159,13,67.37,1,Regular / Growth Potential
14386,297,1,142.4,54,7,142.4,2,At-Risk / Low-Engagement
14387,33,3,1727.6,795,125,575.8666666666667,1,Regular / Growth Potential
14388,10,8,3212.84,1941,124,401.605,0,High-Value / Champions
14389,65,2,1043.46,729,33,521.73,1,Regular / Growth Potential
14390,10,9,4642.57,2133,135,515.8411111111111,0,High-Value / Champions
14393,218,1,67.95,13,5,67.95,2,At-Risk / Low-Engagement
14395,2,9,3479.91,1689,181,386.65666666666664,0,High-Value / Champions
14396,65,2,487.99,225,71,243.995,2,At-Risk / Low-Engagement
14397,3,19,2612.96,1890,18,137.52421052631578,0,High-Value / Champions
14400,149,1,574.7,454,25,574.7,2,At-Risk / Low-Engagement
14401,4,13,4051.48,4507,113,311.6523076923077,0,High-Value / Champions
14403,130,4,1475.81,519,17,368.9525,1,Regular / Growth Potential
14404,34,6,1449.32,827,70,241.5533333333333,1,Regular / Growth Potential
14406,119,1,156.75,77,8,156.75,2,At-Risk / Low-Engagement
14407,107,6,2157.73,1415,67,359.62166666666667,1,Regular / Growth Potential
14408,11,7,2599.03,1610,60,371.29,0,High-Value / Champions
14409,71,6,2059.4500000000003,1230,40,343.24166666666673,1,Regular / Growth Potential
14410,92,9,1100.27,567,153,122.25222222222222,1,Regular / Growth Potential
14411,311,1,1063.0,196,14,1063.0,2,At-Risk / Low-Engagement
14412,43,2,770.03,786,43,385.015,1,Regular / Growth Potential
14413,362,1,121.05,67,22,121.05,2,At-Risk / Low-Engagement
14414,92,7,1496.98,2512,79,213.8542857142857,1,Regular / Growth Potential
14415,1,13,5855.57,2996,283,450.42846153846153,0,High-Value / Champions
14416,22,2,490.22,326,13,245.11,1,Regular / Growth Potential
14418,4,3,1937.25,1711,114,645.75,1,Regular / Growth Potential
14419,11,6,1051.79,483,112,175.29833333333332,1,Regular / Growth Potential
14420,99,1,387.52,334,29,387.52,2,At-Risk / Low-Engagement
14421,57,2,813.11,365,25,406.555,1,Regular / Growth Potential
14422,1,6,4263.64,2906,189,710.6066666666667,0,High-Value / Champions
14423,218,1,265.2,120,3,265.2,2,At-Risk / Low-Engagement
14424,18,1,322.08,48,1,322.08,1,Regular / Growth Potential
14426,24,10,4481.67,2699,183,448.16700000000003,0,High-Value / Champions
14427,50,2,363.34000000000003,228,16,181.67000000000002,2,At-Risk / Low-Engagement
14428,7,5,1224.06,428,108,244.81199999999998,1,Regular / Growth Potential
14431,303,1,470.36,130,17,470.36,2,At-Risk / Low-Engagement
14432,10,6,2248.5,2013,256,374.75,0,High-Value / Champions
14434,22,6,1372.8,368,3,228.79999999999998,1,Regular / Growth Potential
14436,99,1,89.06,129,9,89.06,2,At-Risk / Low-Engagement
14437,366,1,63.0,60,5,63.0,2,At-Risk / Low-Engagement
14438,306,1,131.9,82,9,131.9,2,At-Risk / Low-Engagement
14439,320,1,2661.24,526,32,2661.24,2,At-Risk / Low-Engagement
14440,8,5,2357.6800000000003,588,33,471.53600000000006,0,High-Value / Champions
14441,1,4,1712.89,446,43,428.2225,0,High-Value / Champions
14442,205,2,1589.82,482,58,794.91,2,At-Risk / Low-Engagement
14443,54,4,1420.2,938,84,355.05,1,Regular / Growth Potential
14446,1,4,1010.35,916,233,252.5875,0,High-Value / Champions
14447,19,5,1163.23,571,54,232.64600000000002,1,Regular / Growth Potential
14448,9,2,375.35,104,20,187.675,1,Regular / Growth Potential
14449,19,4,885.8,741,201,221.45,1,Regular / Growth Potential
14450,181,3,483.25,241,32,161.08333333333334,2,At-Risk / Low-Engagement
14451,60,2,643.9,378,86,321.95,1,Regular / Growth Potential
14452,11,2,259.05,116,55,129.525,1,Regular / Growth Potential
14453,190,1,119.93,49,22,119.93,2,At-Risk / Low-Engagement
14456,5,9,3017.28,2885,580,335.25333333333333,0,High-Value / Champions
14457,311,1,113.64,88,4,113.64,2,At-Risk / Low-Engagement
14459,155,1,1837.92,760,37,1837.92,2,At-Risk / Low-Engagement
14460,110,3,434.34,881,14,144.78,2,At-Risk / Low-Engagement
14461,148,3,2103.06,766,173,701.02,1,Regular / Growth Potential
14462,66,11,1980.57,956,150,180.05181818181816,0,High-Value / Champions
14463,98,3,529.62,179,6,176.54,1,Regular / Growth Potential
14465,247,3,1038.44,398,107,346.1466666666667,2,At-Risk / Low-Engagement
14466,29,7,2272.4,1006,35,324.62857142857143,0,High-Value / Champions
14467,18,4,596.26,276,67,149.065,1,Regular / Growth Potential
14470,12,2,461.19,193,43,230.595,1,Regular / Growth Potential
14472,104,8,1852.67,1135,153,231.58375,1,Regular / Growth Potential
14473,74,2,234.34000000000003,88,7,117.17000000000002,2,At-Risk / Low-Engagement
14474,46,1,547.66,140,29,547.66,2,At-Risk / Low-Engagement
14475,72,3,925.85,447,35,308.6166666666667,1,Regular / Growth Potential
14476,257,1,193.0,110,17,193.0,2,At-Risk / Low-Engagement
14477,20,4,1309.6,720,7,327.4,1,Regular / Growth Potential
14479,254,2,316.25,117,18,158.125,2,At-Risk / Low-Engagement
14480,11,1,279.05,143,13,279.05,1,Regular / Growth Potential
14481,165,2,636.51,489,25,318.255,2,At-Risk / Low-Engagement
14482,18,6,2022.81,1627,110,337.135,0,High-Value / Champions
14483,282,1,137.1,97,9,137.1,2,At-Risk / Low-Engagement
14484,50,1,321.92,210,14,321.92,2,At-Risk / Low-Engagement
14485,39,1,162.8,70,44,162.8,2,At-Risk / Low-Engagement
14487,27,6,1165.48,712,112,194.24666666666667,1,Regular / Growth Potential
14488,68,1,1064.28,799,46,1064.28,2,At-Risk / Low-Engagement
14489,207,1,463.38,299,30,463.38,2,At-Risk / Low-Engagement
14491,175,2,340.93,139,17,170.465,2,At-Risk / Low-Engagement
14493,7,5,2383.2400000000002,1285,95,476.648,0,High-Value / Champions
14494,26,1,139.56,92,7,139.56,2,At-Risk / Low-Engagement
14495,51,2,123.8,62,6,61.9,2,At-Risk / Low-Engagement
14496,312,2,538.8100000000001,159,16,269.40500000000003,2,At-Risk / Low-Engagement
14497,309,1,475.37,235,29,475.37,2,At-Risk / Low-Engagement
14498,43,5,1957.32,1098,162,391.464,1,Regular / Growth Potential
14499,26,3,808.44,496,146,269.48,1,Regular / Growth Potential
14500,88,3,356.85,117,6,118.95,2,At-Risk / Low-Engagement
14501,184,2,251.21,161,9,125.605,2,At-Risk / Low-Engagement
14502,20,11,2429.83,1480,368,220.89363636363635,0,High-Value / Champions
14503,3,6,3543.26,2004,113,590.5433333333334,0,High-Value / Champions
14504,47,4,673.26,308,85,168.315,1,Regular / Growth Potential
14505,17,8,5859.43,2739,540,732.42875,0,High-Value / Champions
14506,17,5,1960.65,704,204,392.13,1,Regular / Growth Potential
14507,24,6,1367.88,594,79,227.98000000000002,1,Regular / Growth Potential
14508,22,2,268.05,129,52,134.025,1,Regular / Growth Potential
14511,11,5,1314.81,784,53,262.962,1,Regular / Growth Potential
14512,188,2,275.28,122,19,137.64,2,At-Risk / Low-Engagement
14513,101,3,455.59000000000003,361,11,151.86333333333334,2,At-Risk / Low-Engagement
14514,61,3,990.2,564,65,330.06666666666666,1,Regular / Growth Potential
14515,18,6,2076.89,1110,68,346.1483333333333,0,High-Value / Champions
14517,33,2,330.45,91,17,165.225,1,Regular / Growth Potential
14518,64,1,174.37,278,16,174.37,2,At-Risk / Low-Engagement
14520,2,2,270.6,146,3,135.3,1,Regular / Growth Potential
14522,24,4,974.54,525,15,243.635,1,Regular / Growth Potential
14523,108,1,241.09,251,12,241.09,2,At-Risk / Low-Engagement
14524,32,9,1843.83,669,161,204.87,0,High-Value / Champions
14525,20,9,4215.9,2637,217,468.4333333333333,0,High-Value / Champions
14527,3,55,8507.13,2088,330,154.6750909090909,0,High-Value / Champions
14528,37,1,364.21999999999997,278,18,364.21999999999997,2,At-Risk / Low-Engagement
14529,60,3,578.61,325,177,192.87,1,Regular / Growth Potential
14530,26,6,2862.11,1395,140,477.0183333333334,0,High-Value / Champions
14532,236,4,932.85,284,45,233.2125,1,Regular / Growth Potential
14533,25,7,1949.72,4019,53,278.5314285714286,0,High-Value / Champions
14534,3,18,4397.3,2027,331,244.29444444444445,0,High-Value / Champions
14535,60,3,2854.84,1824,280,951.6133333333333,1,Regular / Growth Potential
14536,260,1,170.95,39,18,170.95,2,At-Risk / Low-Engagement
14537,58,1,355.56,120,10,355.56,2,At-Risk / Low-Engagement
14538,65,2,388.25,155,19,194.125,2,At-Risk / Low-Engagement
14539,16,2,537.48,428,31,268.74,1,Regular / Growth Potential
14540,10,3,952.66,411,64,317.55333333333334,1,Regular / Growth Potential
14541,59,8,1453.35,641,71,181.66875,1,Regular / Growth Potential
14542,186,1,103.25,19,5,103.25,2,At-Risk / Low-Engagement
14543,29,16,3599.73,675,43,224.983125,0,High-Value / Champions
14544,24,2,2004.3,1536,97,1002.15,1,Regular / Growth Potential
14546,5,5,2573.93,1313,250,514.786,0,High-Value / Champions
14547,4,8,3974.75,2639,198,496.84375,0,High-Value / Champions
14548,151,2,652.8,256,2,326.4,2,At-Risk / Low-Engagement
14549,311,1,289.24,136,56,289.24,2,At-Risk / Low-Engagement
14550,11,2,757.37,389,38,378.685,1,Regular / Growth Potential
14551,18,2,186.23,106,9,93.115,1,Regular / Growth Potential
14552,152,1,164.22,90,57,164.22,2,At-Risk / Low-Engagement
14553,19,5,859.27,493,103,171.85399999999998,1,Regular / Growth Potential
14554,10,4,2279.4900000000002,1443,147,569.8725000000001,1,Regular / Growth Potential
14555,57,2,312.54,122,18,156.27,2,At-Risk / Low-Engagement
14557,85,1,788.38,510,16,788.38,2,At-Risk / Low-Engagement
14560,7,22,2237.77,1260,39,101.71681818181818,0,High-Value / Champions
14561,76,3,1080.76,1014,67,360.25333333333333,1,Regular / Growth Potential
14562,4,18,5006.77,1815,187,278.1538888888889,0,High-Value / Champions
14565,96,4,3099.12,1540,111,774.78,1,Regular / Growth Potential
14566,111,1,1432.0,800,4,1432.0,2,At-Risk / Low-Engagement
14567,57,2,1530.3600000000001,412,33,765.1800000000001,1,Regular / Growth Potential
14569,1,1,227.39,79,10,227.39,1,Regular / Growth Potential
14570,281,2,218.06,95,29,109.03,2,At-Risk / Low-Engagement
14572,3,7,2804.54,1420,190,400.6485714285714,0,High-Value / Champions
14573,180,9,1639.82,534,127,182.20222222222222,1,Regular / Growth Potential
14576,372,1,35.400000000000006,12,1,35.400000000000006,2,At-Risk / Low-Engagement
14577,13,4,859.71,353,86,214.9275,1,Regular / Growth Potential
14578,3,1,168.63,240,24,168.63,1,Regular / Growth Potential
14581,17,1,138.6,217,16,138.6,2,At-Risk / Low-Engagement
14582,41,1,114.11,73,6,114.11,2,At-Risk / Low-Engagement
14583,6,5,986.96,751,243,197.392,1,Regular / Growth Potential
14584,169,4,1033.06,381,68,258.265,1,Regular / Growth Potential
14585,50,1,157.05,91,29,157.05,2,At-Risk / Low-Engagement
14586,277,1,237.36,444,19,237.36,2,At-Risk / Low-Engagement
14587,19,9,1580.29,749,170,175.58777777777777,0,High-Value / Champions
14589,372,1,39.75,5,3,39.75,2,At-Risk / Low-Engagement
14591,15,4,1320.21,1228,138,330.0525,1,Regular / Growth Potential
14592,35,3,557.94,407,132,185.98000000000002,1,Regular / Growth Potential
14593,22,3,617.15,330,127,205.71666666666667,1,Regular / Growth Potential
14594,7,2,363.33,183,48,181.665,1,Regular / Growth Potential
14595,20,6,1740.6,978,94,290.09999999999997,1,Regular / Growth Potential
14597,11,2,866.24,566,45,433.12,1,Regular / Growth Potential
14598,44,1,221.97,189,49,221.97,2,At-Risk / Low-Engagement
14600,306,1,393.33000000000004,125,25,393.33000000000004,2,At-Risk / Low-Engagement
14601,11,1,213.96,168,7,213.96,1,Regular / Growth Potential
14603,275,1,660.0,400,2,660.0,2,At-Risk / Low-Engagement
14606,1,93,12076.15,6187,819,129.8510752688172,0,High-Value / Champions
14607,16,14,16209.5,11526,38,1157.8214285714287,0,High-Value / Champions
14608,4,4,1785.15,437,8,446.2875,0,High-Value / Champions
14609,72,4,601.56,7026,2,150.39,1,Regular / Growth Potential
14616,243,3,406.08000000000004,104,2,135.36,2,At-Risk / Low-Engagement
14618,9,3,553.44,264,10,184.48000000000002,1,Regular / Growth Potential
14619,246,1,394.44,152,20,394.44,2,At-Risk / Low-Engagement
14620,206,2,412.78000000000003,214,26,206.39000000000001,2,At-Risk / Low-Engagement
14621,1,5,1788.3600000000001,993,80,357.672,0,High-Value / Champions
14622,185,1,320.58000000000004,146,21,320.58000000000004,2,At-Risk / Low-Engagement
14623,32,5,886.7,418,108,177.34,1,Regular / Growth Potential
14624,57,2,225.85,162,13,112.925,2,At-Risk / Low-Engagement
14625,196,2,899.63,335,51,449.815,2,At-Risk / Low-Engagement
14626,24,4,2791.27,1403,108,697.8175,1,Regular / Growth Potential
14628,91,2,671.96,272,22,335.98,2,At-Risk / Low-Engagement
14629,4,2,955.26,378,133,477.63,1,Regular / Growth Potential
14631,51,3,1006.98,622,38,335.66,1,Regular / Growth Potential
14632,263,1,114.56,96,8,114.56,2,At-Risk / Low-Engagement
14633,266,1,344.90000000000003,96,20,344.90000000000003,2,At-Risk / Low-Engagement
14636,36,2,609.85,241,27,304.925,1,Regular / Growth Potential
14638,51,1,443.6,166,16,443.6,2,At-Risk / Low-Engagement
14639,52,6,2984.49,1431,138,497.41499999999996,1,Regular / Growth Potential
14640,24,6,2107.38,880,87,351.23,1,Regular / Growth Potential
14641,22,1,110.46,90,7,110.46,2,At-Risk / Low-Engagement
14642,59,1,96.12,76,2,96.12,2,At-Risk / Low-Engagement
14643,170,2,693.8100000000001,815,30,346.90500000000003,2,At-Risk / Low-Engagement
14644,68,2,830.76,258,26,415.38,1,Regular / Growth Potential
14645,157,2,597.09,381,28,298.545,2,At-Risk / Low-Engagement
14646,2,73,280206.02,196915,700,3838.4386301369864,0,High-Value / Champions
14647,201,1,236.04000000000002,91,24,236.04000000000002,2,At-Risk / Low-Engagement
14649,5,4,1402.59,1004,148,350.6475,1,Regular / Growth Potential
14651,67,2,653.75,343,95,326.875,1,Regular / Growth Potential
14652,77,1,114.18,53,29,114.18,2,At-Risk / Low-Engagement
14653,1,7,1926.65,945,154,275.2357142857143,0,High-Value / Champions
14655,8,4,1932.23,1089,35,483.0575,1,Regular / Growth Potential
14656,169,2,291.05,120,73,145.525,2,At-Risk / Low-Engagement
14657,18,4,848.22,466,103,212.055,1,Regular / Growth Potential
14658,5,2,247.15,47,27,123.575,1,Regular / Growth Potential
14659,9,9,2529.93,1195,147,281.1033333333333,0,High-Value / Champions
14660,87,2,285.74,228,24,142.87,2,At-Risk / Low-Engagement
14661,27,1,107.95,35,4,107.95,2,At-Risk / Low-Engagement
14662,29,4,741.37,578,143,185.3425,1,Regular / Growth Potential
14664,20,2,636.24,465,78,318.12,1,Regular / Growth Potential
14665,61,5,1835.7,740,63,367.14,1,Regular / Growth Potential
14666,24,1,195.25,161,14,195.25,2,At-Risk / Low-Engagement
14667,11,25,9175.04,5319,354,367.00160000000005,0,High-Value / Champions
14669,242,3,1259.24,770,158,419.74666666666667,2,At-Risk / Low-Engagement
14670,280,2,392.86,326,107,196.43,2,At-Risk / Low-Engagement
14672,235,2,765.55,454,58,382.775,2,At-Risk / Low-Engagement
14673,3,5,1736.4,1004,39,347.28000000000003,0,High-Value / Champions
14675,16,1,596.36,336,93,596.36,1,Regular / Growth Potential
14676,31,6,2548.2400000000002,2500,29,424.7066666666667,1,Regular / Growth Potential
14680,25,16,28754.11,13476,73,1797.131875,0,High-Value / Champions
14681,71,3,498.95,76,6,166.31666666666666,1,Regular / Growth Potential
14682,188,2,52.0,80,1,26.0,2,At-Risk / Low-Engagement
14684,26,5,1201.51,821,231,240.302,1,Regular / Growth Potential
14687,107,1,628.38,470,15,628.38,2,At-Risk / Low-Engagement
14688,8,21,5579.1,3584,148,265.6714285714286,0,High-Value / Champions
14689,209,1,112.8,76,13,112.8,2,At-Risk / Low-Engagement
14690,44,2,355.05,167,40,177.525,2,At-Risk / Low-Engagement
14691,31,5,2114.33,707,50,422.866,1,Regular / Growth Potential
14692,137,4,591.55,265,53,147.8875,1,Regular / Growth Potential
14693,265,1,172.9,34,8,172.9,2,At-Risk / Low-Engagement
14696,4,7,2078.95,1630,117,296.99285714285713,0,High-Value / Champions
14697,218,2,188.60999999999999,181,22,94.30499999999999,2,At-Risk / Low-Engagement
14698,2,5,1217.27,602,148,243.454,0,High-Value / Champions
14699,214,1,109.13000000000001,77,8,109.13000000000001,2,At-Risk / Low-Engagement
14700,32,3,2195.1,1314,80,731.6999999999999,1,Regular / Growth Potential
14701,11,9,2526.09,921,268,280.6766666666667,0,High-Value / Champions
14702,1,17,3251.79,1439,196,191.28176470588235,0,High-Value / Champions
14703,15,1,318.17,183,22,318.17,1,Regular / Growth Potential
14704,11,9,1493.96,1043,288,165.99555555555557,0,High-Value / Champions
14705,199,1,179.0,100,1,179.0,2,At-Risk / Low-Engagement
14708,3,3,1126.37,621,25,375.45666666666665,1,Regular / Growth Potential
14709,15,13,4921.04,2484,71,378.54153846153844,0,High-Value / Champions
14710,14,4,599.48,375,124,149.87,1,Regular / Growth Potential
14711,10,11,2839.62,966,221,258.1472727272727,0,High-Value / Champions
14712,29,3,917.07,315,21,305.69,1,Regular / Growth Potential
14713,9,11,2662.2,1613,146,242.0181818181818,0,High-Value / Champions
14714,24,1,160.19,229,10,160.19,2,At-Risk / Low-Engagement
14715,25,4,867.38,521,60,216.845,1,Regular / Growth Potential
14716,43,2,307.51,495,46,153.755,2,At-Risk / Low-Engagement
14719,2,5,1581.84,1025,177,316.368,0,High-Value / Champions
14720,6,3,663.81,219,34,221.26999999999998,1,Regular / Growth Potential
14722,147,1,180.42000000000002,118,28,180.42000000000002,2,At-Risk / Low-Engagement
14723,10,6,1122.3600000000001,673,193,187.06000000000003,1,Regular / Growth Potential
14725,25,1,655.58,588,45,655.58,1,Regular / Growth Potential
14727,274,1,268.58,62,10,268.58,2,At-Risk / Low-Engagement
14729,374,1,313.49,197,69,313.49,2,At-Risk / Low-Engagement
14730,1,8,1897.57,1078,317,237.19625,0,High-Value / Champions
14731,47,3,380.02,256,38,126.67333333333333,1,Regular / Growth Potential
14732,8,8,2702.4900000000002,1405,105,337.81125000000003,0,High-Value / Champions
14733,16,12,9585.91,3764,102,798.8258333333333,0,High-Value / Champions
14735,4,32,6065.69,2264,99,189.5528125,0,High-Value / Champions
14737,4,3,1164.55,345,15,388.18333333333334,1,Regular / Growth Potential
14738,43,7,1314.45,601,39,187.77857142857144,1,Regular / Growth Potential
14739,4,7,3902.28,3820,47,557.4685714285714,0,High-Value / Champions
14740,197,3,1448.21,735,85,482.7366666666667,1,Regular / Growth Potential
14741,12,6,1400.34,841,35,233.39,1,Regular / Growth Potential
14744,16,7,1099.98,627,21,157.14000000000001,1,Regular / Growth Potential
14745,113,5,1220.26,1038,46,244.052,1,Regular / Growth Potential
14747,249,1,328.2,84,18,328.2,2,At-Risk / Low-Engagement
14748,29,5,1415.75,1223,87,283.15,1,Regular / Growth Potential
14752,44,1,389.64,260,5,389.64,2,At-Risk / Low-Engagement
14753,87,1,563.15,211,30,563.15,2,At-Risk / Low-Engagement
14754,45,2,638.05,486,38,319.025,1,Regular / Growth Potential
14755,10,11,5010.28,2219,128,455.47999999999996,0,High-Value / Champions
14756,15,1,738.96,416,38,738.96,1,Regular / Growth Potential
14757,75,1,420.5,160,19,420.5,2,At-Risk / Low-Engagement
14758,145,4,1484.06,419,54,371.015,1,Regular / Growth Potential
14759,5,3,1625.97,569,92,541.99,1,Regular / Growth Potential
14760,297,1,89.2,40,5,89.2,2,At-Risk / Low-Engagement
14761,59,2,255.9,118,11,127.95,2,At-Risk / Low-Engagement
14762,264,1,300.52,341,21,300.52,2,At-Risk / Low-Engagement
